source_model,target_model,condition,sample_index,image_name,label,clean_correct,adv_correct,all_success,clean_correct_success
cait_s24_224,vit_base_patch16_224,opponent_baseline,194,ILSVRC2012_val_00008618.JPEG,48,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,195,ILSVRC2012_val_00008627.JPEG,245,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,196,ILSVRC2012_val_00008653.JPEG,252,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,197,ILSVRC2012_val_00008675.JPEG,162,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,198,ILSVRC2012_val_00008676.JPEG,292,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,199,ILSVRC2012_val_00008686.JPEG,29,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,200,ILSVRC2012_val_00008693.JPEG,321,True,True,False,False
cait_s24_224,vit_base_patch16_224,opponent_baseline,201,ILSVRC2012_val_00008697.JPEG,315,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,202,ILSVRC2012_val_00008764.JPEG,821,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,203,ILSVRC2012_val_00008772.JPEG,207,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,204,ILSVRC2012_val_00008783.JPEG,847,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,205,ILSVRC2012_val_00008803.JPEG,477,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,206,ILSVRC2012_val_00008829.JPEG,64,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,207,ILSVRC2012_val_00008854.JPEG,823,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,208,ILSVRC2012_val_00008935.JPEG,710,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,209,ILSVRC2012_val_00008952.JPEG,6,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,210,ILSVRC2012_val_00008985.JPEG,452,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,211,ILSVRC2012_val_00009038.JPEG,855,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,212,ILSVRC2012_val_00009140.JPEG,469,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,213,ILSVRC2012_val_00009170.JPEG,586,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,214,ILSVRC2012_val_00009207.JPEG,524,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,215,ILSVRC2012_val_00009406.JPEG,343,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,216,ILSVRC2012_val_00009494.JPEG,744,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,217,ILSVRC2012_val_00009498.JPEG,674,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,218,ILSVRC2012_val_00009651.JPEG,566,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,219,ILSVRC2012_val_00009762.JPEG,912,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,220,ILSVRC2012_val_00009834.JPEG,606,True,True,False,False
cait_s24_224,vit_base_patch16_224,opponent_baseline,221,ILSVRC2012_val_00009970.JPEG,784,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,222,ILSVRC2012_val_00009989.JPEG,704,True,True,False,False
cait_s24_224,vit_base_patch16_224,opponent_baseline,223,ILSVRC2012_val_00010022.JPEG,24,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,192,ILSVRC2012_val_00008447.JPEG,399,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,193,ILSVRC2012_val_00008538.JPEG,677,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,194,ILSVRC2012_val_00008618.JPEG,48,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,195,ILSVRC2012_val_00008627.JPEG,245,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,196,ILSVRC2012_val_00008653.JPEG,252,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,197,ILSVRC2012_val_00008675.JPEG,162,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,198,ILSVRC2012_val_00008676.JPEG,292,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,199,ILSVRC2012_val_00008686.JPEG,29,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,200,ILSVRC2012_val_00008693.JPEG,321,True,True,False,False
cait_s24_224,vit_base_patch16_224,shuffled_semantic,201,ILSVRC2012_val_00008697.JPEG,315,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,202,ILSVRC2012_val_00008764.JPEG,821,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,203,ILSVRC2012_val_00008772.JPEG,207,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,204,ILSVRC2012_val_00008783.JPEG,847,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,205,ILSVRC2012_val_00008803.JPEG,477,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,206,ILSVRC2012_val_00008829.JPEG,64,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,207,ILSVRC2012_val_00008854.JPEG,823,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,208,ILSVRC2012_val_00008935.JPEG,710,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,209,ILSVRC2012_val_00008952.JPEG,6,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,210,ILSVRC2012_val_00008985.JPEG,452,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,211,ILSVRC2012_val_00009038.JPEG,855,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,212,ILSVRC2012_val_00009140.JPEG,469,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,213,ILSVRC2012_val_00009170.JPEG,586,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,214,ILSVRC2012_val_00009207.JPEG,524,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,215,ILSVRC2012_val_00009406.JPEG,343,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,216,ILSVRC2012_val_00009494.JPEG,744,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,217,ILSVRC2012_val_00009498.JPEG,674,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,218,ILSVRC2012_val_00009651.JPEG,566,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,219,ILSVRC2012_val_00009762.JPEG,912,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,220,ILSVRC2012_val_00009834.JPEG,606,True,True,False,False
cait_s24_224,vit_base_patch16_224,shuffled_semantic,221,ILSVRC2012_val_00009970.JPEG,784,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,222,ILSVRC2012_val_00009989.JPEG,704,True,True,False,False
cait_s24_224,vit_base_patch16_224,shuffled_semantic,223,ILSVRC2012_val_00010022.JPEG,24,True,True,False,False
cait_s24_224,vit_base_patch16_224,final_semantic_residual,192,ILSVRC2012_val_00008447.JPEG,399,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,193,ILSVRC2012_val_00008538.JPEG,677,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,194,ILSVRC2012_val_00008618.JPEG,48,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,195,ILSVRC2012_val_00008627.JPEG,245,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,196,ILSVRC2012_val_00008653.JPEG,252,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,197,ILSVRC2012_val_00008675.JPEG,162,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,198,ILSVRC2012_val_00008676.JPEG,292,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,199,ILSVRC2012_val_00008686.JPEG,29,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,200,ILSVRC2012_val_00008693.JPEG,321,True,True,False,False
cait_s24_224,vit_base_patch16_224,final_semantic_residual,201,ILSVRC2012_val_00008697.JPEG,315,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,202,ILSVRC2012_val_00008764.JPEG,821,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,203,ILSVRC2012_val_00008772.JPEG,207,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,204,ILSVRC2012_val_00008783.JPEG,847,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,205,ILSVRC2012_val_00008803.JPEG,477,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,206,ILSVRC2012_val_00008829.JPEG,64,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,207,ILSVRC2012_val_00008854.JPEG,823,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,208,ILSVRC2012_val_00008935.JPEG,710,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,209,ILSVRC2012_val_00008952.JPEG,6,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,210,ILSVRC2012_val_00008985.JPEG,452,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,211,ILSVRC2012_val_00009038.JPEG,855,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,212,ILSVRC2012_val_00009140.JPEG,469,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,213,ILSVRC2012_val_00009170.JPEG,586,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,214,ILSVRC2012_val_00009207.JPEG,524,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,215,ILSVRC2012_val_00009406.JPEG,343,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,216,ILSVRC2012_val_00009494.JPEG,744,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,217,ILSVRC2012_val_00009498.JPEG,674,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,218,ILSVRC2012_val_00009651.JPEG,566,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,219,ILSVRC2012_val_00009762.JPEG,912,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,220,ILSVRC2012_val_00009834.JPEG,606,True,True,False,False
cait_s24_224,vit_base_patch16_224,final_semantic_residual,221,ILSVRC2012_val_00009970.JPEG,784,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,222,ILSVRC2012_val_00009989.JPEG,704,True,True,False,False
cait_s24_224,vit_base_patch16_224,final_semantic_residual,223,ILSVRC2012_val_00010022.JPEG,24,True,True,False,False
cait_s24_224,vit_base_patch16_224,opponent_baseline,224,ILSVRC2012_val_00010063.JPEG,639,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,225,ILSVRC2012_val_00010070.JPEG,191,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,226,ILSVRC2012_val_00010079.JPEG,791,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,227,ILSVRC2012_val_00010112.JPEG,965,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,228,ILSVRC2012_val_00010121.JPEG,495,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,229,ILSVRC2012_val_00010125.JPEG,201,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,230,ILSVRC2012_val_00010127.JPEG,417,True,True,False,False
cait_s24_224,vit_base_patch16_224,opponent_baseline,231,ILSVRC2012_val_00010131.JPEG,758,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,232,ILSVRC2012_val_00010149.JPEG,938,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,233,ILSVRC2012_val_00010158.JPEG,441,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,234,ILSVRC2012_val_00010259.JPEG,516,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,235,ILSVRC2012_val_00010344.JPEG,979,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,236,ILSVRC2012_val_00010362.JPEG,870,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,237,ILSVRC2012_val_00010401.JPEG,779,True,True,False,False
cait_s24_224,vit_base_patch16_224,opponent_baseline,238,ILSVRC2012_val_00010537.JPEG,210,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,239,ILSVRC2012_val_00010595.JPEG,438,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,240,ILSVRC2012_val_00010599.JPEG,896,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,241,ILSVRC2012_val_00010608.JPEG,947,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,242,ILSVRC2012_val_00010631.JPEG,729,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,243,ILSVRC2012_val_00010711.JPEG,281,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,244,ILSVRC2012_val_00010721.JPEG,559,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,245,ILSVRC2012_val_00010858.JPEG,885,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,246,ILSVRC2012_val_00010923.JPEG,330,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,247,ILSVRC2012_val_00010928.JPEG,224,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,248,ILSVRC2012_val_00011092.JPEG,359,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,249,ILSVRC2012_val_00011104.JPEG,332,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,250,ILSVRC2012_val_00011118.JPEG,506,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,251,ILSVRC2012_val_00011184.JPEG,202,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,252,ILSVRC2012_val_00011226.JPEG,816,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,253,ILSVRC2012_val_00011236.JPEG,71,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,254,ILSVRC2012_val_00011321.JPEG,397,True,True,False,False
cait_s24_224,vit_base_patch16_224,opponent_baseline,255,ILSVRC2012_val_00011398.JPEG,453,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,224,ILSVRC2012_val_00010063.JPEG,639,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,225,ILSVRC2012_val_00010070.JPEG,191,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,226,ILSVRC2012_val_00010079.JPEG,791,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,227,ILSVRC2012_val_00010112.JPEG,965,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,228,ILSVRC2012_val_00010121.JPEG,495,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,229,ILSVRC2012_val_00010125.JPEG,201,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,230,ILSVRC2012_val_00010127.JPEG,417,True,True,False,False
cait_s24_224,vit_base_patch16_224,shuffled_semantic,231,ILSVRC2012_val_00010131.JPEG,758,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,232,ILSVRC2012_val_00010149.JPEG,938,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,233,ILSVRC2012_val_00010158.JPEG,441,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,234,ILSVRC2012_val_00010259.JPEG,516,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,235,ILSVRC2012_val_00010344.JPEG,979,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,236,ILSVRC2012_val_00010362.JPEG,870,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,237,ILSVRC2012_val_00010401.JPEG,779,True,True,False,False
cait_s24_224,vit_base_patch16_224,shuffled_semantic,238,ILSVRC2012_val_00010537.JPEG,210,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,239,ILSVRC2012_val_00010595.JPEG,438,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,240,ILSVRC2012_val_00010599.JPEG,896,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,241,ILSVRC2012_val_00010608.JPEG,947,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,242,ILSVRC2012_val_00010631.JPEG,729,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,243,ILSVRC2012_val_00010711.JPEG,281,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,244,ILSVRC2012_val_00010721.JPEG,559,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,245,ILSVRC2012_val_00010858.JPEG,885,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,246,ILSVRC2012_val_00010923.JPEG,330,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,247,ILSVRC2012_val_00010928.JPEG,224,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,248,ILSVRC2012_val_00011092.JPEG,359,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,249,ILSVRC2012_val_00011104.JPEG,332,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,250,ILSVRC2012_val_00011118.JPEG,506,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,251,ILSVRC2012_val_00011184.JPEG,202,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,252,ILSVRC2012_val_00011226.JPEG,816,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,253,ILSVRC2012_val_00011236.JPEG,71,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,254,ILSVRC2012_val_00011321.JPEG,397,True,True,False,False
cait_s24_224,vit_base_patch16_224,shuffled_semantic,255,ILSVRC2012_val_00011398.JPEG,453,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,224,ILSVRC2012_val_00010063.JPEG,639,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,225,ILSVRC2012_val_00010070.JPEG,191,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,226,ILSVRC2012_val_00010079.JPEG,791,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,227,ILSVRC2012_val_00010112.JPEG,965,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,228,ILSVRC2012_val_00010121.JPEG,495,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,229,ILSVRC2012_val_00010125.JPEG,201,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,230,ILSVRC2012_val_00010127.JPEG,417,True,True,False,False
cait_s24_224,vit_base_patch16_224,final_semantic_residual,231,ILSVRC2012_val_00010131.JPEG,758,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,232,ILSVRC2012_val_00010149.JPEG,938,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,233,ILSVRC2012_val_00010158.JPEG,441,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,234,ILSVRC2012_val_00010259.JPEG,516,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,235,ILSVRC2012_val_00010344.JPEG,979,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,236,ILSVRC2012_val_00010362.JPEG,870,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,237,ILSVRC2012_val_00010401.JPEG,779,True,True,False,False
cait_s24_224,vit_base_patch16_224,final_semantic_residual,238,ILSVRC2012_val_00010537.JPEG,210,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,239,ILSVRC2012_val_00010595.JPEG,438,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,240,ILSVRC2012_val_00010599.JPEG,896,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,241,ILSVRC2012_val_00010608.JPEG,947,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,242,ILSVRC2012_val_00010631.JPEG,729,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,243,ILSVRC2012_val_00010711.JPEG,281,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,244,ILSVRC2012_val_00010721.JPEG,559,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,245,ILSVRC2012_val_00010858.JPEG,885,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,246,ILSVRC2012_val_00010923.JPEG,330,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,247,ILSVRC2012_val_00010928.JPEG,224,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,248,ILSVRC2012_val_00011092.JPEG,359,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,249,ILSVRC2012_val_00011104.JPEG,332,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,250,ILSVRC2012_val_00011118.JPEG,506,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,251,ILSVRC2012_val_00011184.JPEG,202,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,252,ILSVRC2012_val_00011226.JPEG,816,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,253,ILSVRC2012_val_00011236.JPEG,71,True,False,True,True
cait_s24_224,vit_base_patch16_224,final_semantic_residual,254,ILSVRC2012_val_00011321.JPEG,397,True,True,False,False
cait_s24_224,vit_base_patch16_224,final_semantic_residual,255,ILSVRC2012_val_00011398.JPEG,453,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,256,ILSVRC2012_val_00011527.JPEG,525,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,257,ILSVRC2012_val_00011651.JPEG,115,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,258,ILSVRC2012_val_00011711.JPEG,874,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,259,ILSVRC2012_val_00011744.JPEG,306,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,260,ILSVRC2012_val_00011788.JPEG,485,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,261,ILSVRC2012_val_00011799.JPEG,841,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,262,ILSVRC2012_val_00011827.JPEG,646,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,263,ILSVRC2012_val_00011902.JPEG,348,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,264,ILSVRC2012_val_00011963.JPEG,424,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,265,ILSVRC2012_val_00011987.JPEG,627,True,True,False,False
cait_s24_224,vit_base_patch16_224,opponent_baseline,266,ILSVRC2012_val_00011998.JPEG,376,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,267,ILSVRC2012_val_00012067.JPEG,213,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,268,ILSVRC2012_val_00012175.JPEG,556,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,269,ILSVRC2012_val_00012208.JPEG,593,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,270,ILSVRC2012_val_00012233.JPEG,922,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,271,ILSVRC2012_val_00012333.JPEG,564,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,272,ILSVRC2012_val_00012349.JPEG,881,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,273,ILSVRC2012_val_00012473.JPEG,475,True,True,False,False
cait_s24_224,vit_base_patch16_224,opponent_baseline,274,ILSVRC2012_val_00012488.JPEG,98,True,True,False,False
cait_s24_224,vit_base_patch16_224,opponent_baseline,275,ILSVRC2012_val_00012491.JPEG,689,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,276,ILSVRC2012_val_00012563.JPEG,419,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,277,ILSVRC2012_val_00012613.JPEG,578,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,278,ILSVRC2012_val_00012793.JPEG,382,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,279,ILSVRC2012_val_00012809.JPEG,436,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,280,ILSVRC2012_val_00012900.JPEG,660,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,281,ILSVRC2012_val_00012964.JPEG,558,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,282,ILSVRC2012_val_00012976.JPEG,101,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,283,ILSVRC2012_val_00013057.JPEG,583,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,284,ILSVRC2012_val_00013058.JPEG,798,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,285,ILSVRC2012_val_00013098.JPEG,478,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,286,ILSVRC2012_val_00013124.JPEG,554,True,False,True,True
cait_s24_224,vit_base_patch16_224,opponent_baseline,287,ILSVRC2012_val_00013200.JPEG,833,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,256,ILSVRC2012_val_00011527.JPEG,525,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,257,ILSVRC2012_val_00011651.JPEG,115,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,258,ILSVRC2012_val_00011711.JPEG,874,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,259,ILSVRC2012_val_00011744.JPEG,306,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,260,ILSVRC2012_val_00011788.JPEG,485,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,261,ILSVRC2012_val_00011799.JPEG,841,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,262,ILSVRC2012_val_00011827.JPEG,646,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,263,ILSVRC2012_val_00011902.JPEG,348,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,264,ILSVRC2012_val_00011963.JPEG,424,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,265,ILSVRC2012_val_00011987.JPEG,627,True,True,False,False
cait_s24_224,vit_base_patch16_224,shuffled_semantic,266,ILSVRC2012_val_00011998.JPEG,376,True,False,True,True
cait_s24_224,vit_base_patch16_224,shuffled_semantic,267,ILSVRC2012_val_00012067.JPEG,213,True,False,True,True
